UNI_ID,UNI_Name,Type,Province,City,Established_Year,HEC_Ranking,HEC_Category,Department_Name,Department_Category,Year,Total_Enrollment,Male_Enrollment,Female_Enrollment,Faculty_Count,Student_Faculty_Ratio,PhD_Students,MS_MPhil_Students,BS_Students,Scholarship_Students,International_Students,Research_Papers_Published,Avg_CGPA,Employment_Ratio_Pct,Dropout_Rate_Pct,Avg_Student_Background,Fee_Per_Semester_PKR,Lab_Count,Industry_Tie_Ups,Entry_Test_Required,Entry_Test_Type,Entry_Test_Tier,Entry_Test_Passing_Criteria,No_of_Buildings
PK-BAL-009,University of Loralai,Public,Balochistan,Loralai,2009,0,W1,Sociology,Arts & Social Sciences,2025,291,176,115,9,32.3,0.0,20.0,271.0,27.0,22.0,43.0,3.17,46.1,10.0,Mostly Urban,10876.0,19.0,30.0,Yes,UoL Entry Test,Easy,40% / 100 marks,5.0
PK-BAL-009,University of Loralai,Public,Balochistan,Loralai,2009,0,W1,Statistics,STEM,2022,315,222,93,10,31.5,0.0,0.0,315.0,24.0,54.0,72.0,3.23,59.6,11.1,Mostly Urban,28150.0,5.0,16.0,Yes,UoL Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-009,University of Loralai,Public,Balochistan,Loralai,2009,0,W1,Statistics,STEM,2023,330,189,141,14,23.6,16.0,42.0,272.0,17.0,37.5,66.0,2.83,69.6,4.2,Mostly Rural,38470.0,10.0,8.0,Yes,UoL Entry Test,Easy,40% / 100 marks,4.0
PK-BAL-009,University of Loralai,Public,Balochistan,Loralai,2009,0,W1,Statistics,STEM,2024,324,182,142,13,24.9,7.0,45.0,272.0,11.0,9.0,60.0,3.45,67.5,10.7,Mostly Urban,9138.0,16.0,8.0,Yes,UoL Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-009,University of Loralai,Public,Balochistan,Loralai,2009,0,W1,Statistics,STEM,2025,313,190,123,13,24.1,11.0,0.0,302.0,22.0,58.0,44.0,2.62,66.9,14.0,Mostly Urban,33485.0,16.0,16.0,Yes,UoL Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Business Administration,Business,2022,109,60,49,5,21.8,0.0,17.0,92.0,15.0,28.0,41.0,3.08,63.4,12.9,Mostly Rural,41027.0,13.0,8.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Business Administration,Business,2023,111,70,41,5,22.2,1.0,0.0,110.0,5.0,34.0,44.0,3.12,66.1,9.4,Mixed Urban-Rural,15662.0,6.0,13.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Business Administration,Business,2024,113,52,61,5,22.6,9.0,19.0,85.0,10.0,46.0,29.0,2.88,70.8,4.2,Mixed Urban-Rural,32192.0,10.0,30.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Business Administration,Business,2025,130,69,61,5,26.0,1.0,0.0,129.0,19.0,46.0,40.0,3.23,74.3,8.0,Mostly Urban,25095.0,13.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Civil Engineering,STEM,2022,286,203,83,8,35.8,6.0,34.0,246.0,15.0,38.0,74.0,2.63,63.1,15.7,Mostly Urban,32192.0,3.0,25.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Civil Engineering,STEM,2023,282,183,99,8,35.2,12.0,45.0,225.0,9.0,28.0,44.0,3.12,72.6,15.3,Mixed Urban-Rural,28769.0,10.0,11.0,Yes,UoT Entry Test,Easy,40% / 100 marks,5.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Civil Engineering,STEM,2024,335,148,187,9,37.2,0.0,23.0,312.0,27.0,8.0,15.0,3.19,64.1,9.4,Mostly Rural,15713.0,13.0,27.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Civil Engineering,STEM,2025,354,214,140,12,29.5,28.0,44.0,282.0,39.0,28.0,65.0,3.58,60.4,9.4,Mostly Rural,24899.0,4.0,24.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Education,Arts & Social Sciences,2022,307,206,101,8,38.4,23.0,15.0,269.0,5.0,17.0,11.0,2.89,66.9,7.0,Mixed Urban-Rural,34420.0,19.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Education,Arts & Social Sciences,2023,281,190,91,12,23.4,0.0,21.0,260.0,43.0,10.0,73.0,2.65,65.4,13.5,Mixed Urban-Rural,30041.0,6.0,11.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Education,Arts & Social Sciences,2024,361,157,204,14,25.8,10.0,42.0,309.0,6.0,0.0,49.0,2.76,62.6,8.6,Mixed Urban-Rural,36949.0,1.0,20.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Education,Arts & Social Sciences,2025,368,190,178,12,30.7,26.0,4.0,338.0,43.0,28.0,64.0,3.28,64.4,9.2,Mixed Urban-Rural,40737.0,10.0,18.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,English Literature,Arts & Social Sciences,2022,389,194,195,15,25.9,20.0,35.0,334.0,51.0,1.0,13.0,3.23,50.9,2.7,Mostly Rural,43241.0,2.0,8.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,English Literature,Arts & Social Sciences,2023,420,193,227,15,28.0,15.0,5.0,400.0,70.0,12.0,41.0,3.12,41.0,5.7,Mixed Urban-Rural,25226.0,16.0,12.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,English Literature,Arts & Social Sciences,2024,361,156,205,10,36.1,2.0,32.0,327.0,38.0,12.0,72.0,3.44,41.0,11.3,Mixed Urban-Rural,11286.0,16.0,21.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,English Literature,Arts & Social Sciences,2025,415,202,213,12,34.6,2.0,42.0,371.0,15.0,26.0,71.0,3.65,49.4,9.4,Mixed Urban-Rural,44286.0,16.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Environmental Science,STEM,2022,127,75,52,5,25.4,0.0,0.0,127.0,20.0,29.0,62.0,3.21,59.2,14.6,Mostly Rural,20505.0,10.0,14.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Environmental Science,STEM,2023,162,108,54,5,32.4,0.0,22.0,140.0,15.0,9.0,12.0,3.04,51.9,17.8,Mixed Urban-Rural,44994.0,10.0,28.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Environmental Science,STEM,2024,170,98,72,7,24.3,11.0,2.0,157.0,18.0,49.0,33.0,3.22,55.9,12.8,Mostly Rural,18528.0,18.0,33.0,Yes,UoT Entry Test,Easy,40% / 100 marks,5.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Environmental Science,STEM,2025,146,95,51,5,29.2,2.0,29.0,115.0,14.0,59.0,22.0,3.12,48.4,4.4,Mostly Rural,33808.0,16.0,5.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Law,Arts & Social Sciences,2022,68,26,42,5,13.6,3.0,7.0,58.0,15.0,47.0,44.0,3.05,79.9,9.9,Mostly Urban,12554.0,16.0,22.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Law,Arts & Social Sciences,2023,61,41,20,5,12.2,0.0,1.0,60.0,15.0,28.0,48.0,2.96,69.7,4.8,Mostly Urban,18241.0,15.0,25.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Law,Arts & Social Sciences,2024,79,40,39,5,15.8,3.0,1.0,75.0,6.0,3.0,30.0,3.61,74.7,9.4,Mostly Urban,33968.0,18.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Law,Arts & Social Sciences,2025,75,40,35,5,15.0,0.0,7.0,68.0,15.0,28.0,28.0,3.52,72.3,9.7,Mixed Urban-Rural,9954.0,12.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mass Communication,Arts & Social Sciences,2022,100,57,43,5,20.0,3.0,4.0,93.0,11.0,29.0,76.0,3.18,65.1,8.0,Mostly Rural,35074.0,12.0,1.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mass Communication,Arts & Social Sciences,2023,96,38,58,5,19.2,0.0,10.0,86.0,14.0,22.0,36.0,3.12,66.8,5.4,Mixed Urban-Rural,33404.0,2.0,18.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mass Communication,Arts & Social Sciences,2024,124,62,62,5,24.8,0.0,16.0,108.0,7.0,28.0,21.0,2.68,63.1,9.4,Mostly Urban,36149.0,5.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mass Communication,Arts & Social Sciences,2025,128,52,76,5,25.6,0.0,0.0,128.0,16.0,28.0,65.0,2.98,54.5,8.6,Mixed Urban-Rural,36406.0,5.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mathematics,STEM,2022,326,206,120,12,27.2,6.0,18.0,302.0,15.0,55.0,61.0,3.05,54.3,13.0,Mostly Urban,10159.0,9.0,31.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mathematics,STEM,2023,347,160,187,10,34.7,20.0,38.0,289.0,47.0,28.0,27.0,2.81,65.4,1.9,Mostly Rural,32192.0,10.0,10.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mathematics,STEM,2024,380,171,209,15,25.3,10.0,0.0,370.0,55.0,10.0,74.0,3.1,63.5,4.9,Mostly Urban,16975.0,3.0,26.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Mathematics,STEM,2025,382,207,175,11,34.7,17.0,21.0,344.0,46.0,57.0,10.0,2.72,65.2,9.4,Mixed Urban-Rural,32192.0,9.0,13.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Psychology,Arts & Social Sciences,2022,143,91,52,5,28.6,0.0,0.0,143.0,6.0,53.0,33.0,3.15,52.9,9.4,Mixed Urban-Rural,33709.0,5.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,5.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Psychology,Arts & Social Sciences,2023,154,82,72,5,30.8,7.0,0.0,147.0,14.0,9.0,58.0,3.48,57.6,9.4,Mostly Rural,34726.0,5.0,11.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Psychology,Arts & Social Sciences,2024,156,79,77,5,31.2,0.0,1.0,155.0,13.0,28.0,68.0,3.1,66.3,13.1,Mostly Rural,22444.0,10.0,33.0,Yes,UoT Entry Test,Easy,40% / 100 marks,5.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Psychology,Arts & Social Sciences,2025,173,122,51,6,28.8,10.0,30.0,133.0,16.0,46.0,65.0,3.56,64.1,12.2,Mixed Urban-Rural,36470.0,5.0,27.0,Yes,UoT Entry Test,Easy,40% / 100 marks,6.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Sociology,Arts & Social Sciences,2022,220,144,76,6,36.7,15.0,1.0,204.0,27.0,56.0,78.0,3.62,55.7,13.3,Mixed Urban-Rural,14743.0,10.0,8.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Sociology,Arts & Social Sciences,2023,267,149,118,8,33.4,3.0,22.0,242.0,34.0,20.0,17.0,2.65,48.5,7.3,Mixed Urban-Rural,43717.0,20.0,6.0,Yes,UoT Entry Test,Easy,40% / 100 marks,5.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Sociology,Arts & Social Sciences,2024,224,127,97,7,32.0,0.0,0.0,224.0,13.0,57.0,44.0,2.73,43.0,8.3,Mostly Rural,19054.0,13.0,16.0,Yes,UoT Entry Test,Easy,40% / 100 marks,8.0
PK-BAL-006,University of Turbat,Public,Balochistan,Turbat,2012,0,W1,Sociology,Arts & Social Sciences,2025,266,189,77,8,33.2,4.0,35.0,227.0,5.0,15.0,64.0,3.27,48.5,13.6,Mostly Urban,37327.0,5.0,11.0,Yes,UoT Entry Test,Easy,40% / 100 marks,7.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Chemistry,STEM,2022,53,25,28,5,10.6,1.0,1.0,51.0,10.0,30.0,36.5,3.05,51.7,17.2,Mostly Urban,29306.0,14.0,19.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Chemistry,STEM,2023,61,40,21,5,12.2,0.0,11.0,50.0,9.0,25.5,31.0,3.05,46.9,6.4,Mixed Urban-Rural,27485.0,10.0,20.0,Yes,KIU Entry Test,Easy,40% / 100 marks,13.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Chemistry,STEM,2024,65,42,23,5,13.0,4.0,2.0,59.0,9.0,57.0,9.0,3.47,52.7,5.9,Mostly Rural,31838.0,7.0,5.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Chemistry,STEM,2025,69,27,42,5,13.8,4.0,7.0,58.0,10.0,31.0,36.5,3.05,57.7,11.4,Mostly Rural,26370.0,13.0,16.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Civil Engineering,STEM,2022,361,164,197,11,32.8,5.0,32.0,324.0,32.0,25.5,38.0,3.35,61.7,4.8,Mostly Urban,26802.0,10.0,0.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Civil Engineering,STEM,2023,316,181,135,12,26.3,17.0,46.0,253.0,16.0,6.0,36.5,3.24,75.1,11.2,Mostly Urban,13610.0,12.0,29.0,Yes,KIU Entry Test,Easy,40% / 100 marks,14.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Civil Engineering,STEM,2024,376,147,229,14,26.9,30.0,42.0,304.0,16.0,31.0,35.0,2.83,75.8,11.2,Mostly Rural,32406.0,2.0,16.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Civil Engineering,STEM,2025,400,273,127,16,25.0,0.0,12.0,388.0,76.0,20.0,8.0,3.0,71.6,14.0,Mixed Urban-Rural,31382.0,6.0,4.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Information Technology,STEM,2022,377,157,220,13,29.0,24.0,0.0,353.0,20.0,6.0,51.0,3.05,76.2,11.2,Mostly Urban,31274.0,10.0,7.0,Yes,KIU Entry Test,Easy,40% / 100 marks,13.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Information Technology,STEM,2023,372,161,211,16,23.2,0.0,37.0,335.0,74.0,25.5,36.5,2.8,77.7,8.2,Mostly Urban,40350.0,12.0,16.0,Yes,KIU Entry Test,Easy,40% / 100 marks,14.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Information Technology,STEM,2024,374,252,122,14,26.7,0.0,9.0,365.0,30.0,9.0,62.0,2.82,81.0,16.3,Mostly Rural,32981.0,10.0,12.0,Yes,KIU Entry Test,Easy,40% / 100 marks,14.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Information Technology,STEM,2025,441,288,153,12,36.8,4.0,37.0,400.0,38.0,25.5,38.0,2.98,72.3,3.4,Mostly Rural,26037.0,15.0,12.0,Yes,KIU Entry Test,Easy,40% / 100 marks,13.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Physics,STEM,2022,293,114,179,11,26.6,19.0,55.0,219.0,18.0,15.0,27.0,3.05,45.7,3.3,Mostly Rural,29306.0,5.0,20.0,Yes,KIU Entry Test,Easy,40% / 100 marks,14.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Physics,STEM,2023,261,164,97,9,29.0,10.0,31.0,220.0,16.0,25.5,51.0,3.05,52.9,16.7,Mixed Urban-Rural,10746.0,10.0,16.0,Yes,KIU Entry Test,Easy,40% / 100 marks,12.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Physics,STEM,2024,318,193,125,12,26.5,24.0,51.0,243.0,17.0,25.5,57.0,2.82,59.7,12.9,Mostly Urban,29890.0,10.0,16.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Physics,STEM,2025,266,118,148,8,33.2,5.0,47.0,214.0,19.0,10.0,27.0,3.16,53.7,16.5,Mixed Urban-Rural,35307.0,13.0,16.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Psychology,Arts & Social Sciences,2022,71,42,29,5,14.2,1.0,9.0,61.0,6.0,21.0,52.0,3.62,59.4,5.9,Mostly Rural,29306.0,10.0,15.0,Yes,KIU Entry Test,Easy,40% / 100 marks,11.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Psychology,Arts & Social Sciences,2023,81,36,45,5,16.2,1.0,3.0,77.0,7.0,12.0,6.0,3.37,67.0,11.2,Mostly Rural,38850.0,14.0,0.0,Yes,KIU Entry Test,Easy,40% / 100 marks,12.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Psychology,Arts & Social Sciences,2024,89,53,36,5,17.8,4.0,3.0,82.0,11.0,11.0,67.0,2.92,65.4,4.4,Mostly Urban,26652.0,4.0,22.0,Yes,KIU Entry Test,Easy,40% / 100 marks,11.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Psychology,Arts & Social Sciences,2025,87,61,26,5,17.4,0.0,0.0,87.0,9.0,30.0,32.0,2.65,64.0,18.0,Mixed Urban-Rural,24762.0,10.0,16.0,Yes,KIU Entry Test,Easy,40% / 100 marks,14.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Urdu,Arts & Social Sciences,2022,136,79,57,5,27.2,4.0,5.0,127.0,9.0,33.0,68.0,3.16,41.5,17.6,Mixed Urban-Rural,29306.0,6.0,23.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Urdu,Arts & Social Sciences,2023,142,59,83,5,28.4,3.0,3.0,136.0,16.0,48.0,42.0,2.63,49.9,5.1,Mostly Rural,18750.0,6.0,24.0,Yes,KIU Entry Test,Easy,40% / 100 marks,14.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Urdu,Arts & Social Sciences,2024,173,76,97,5,34.6,12.0,28.0,133.0,16.0,49.0,31.0,3.28,36.2,11.7,Mixed Urban-Rural,36347.0,5.0,23.0,Yes,KIU Entry Test,Easy,40% / 100 marks,10.0
PK-GB-001,Karakoram International University,Public,Gilgit-Baltistan,Gilgit,2002,0,W1,Urdu,Arts & Social Sciences,2025,162,92,70,6,27.0,8.0,22.0,132.0,23.0,39.0,11.0,3.08,47.1,4.3,Mixed Urban-Rural,19930.0,10.0,20.0,Yes,KIU Entry Test,Easy,40% / 100 marks,12.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Biology,STEM,2022,152,102,50,5,30.4,10.0,0.0,142.0,12.0,23.0,75.0,2.83,46.0,8.6,Mostly Urban,29157.5,10.5,22.0,Yes,UBS Entry Test,Easy,40% / 100 marks,7.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Biology,STEM,2023,163,81,82,5,32.6,2.0,0.0,161.0,25.0,25.0,79.0,3.12,55.7,8.5,Mostly Rural,32670.0,2.0,1.0,Yes,UBS Entry Test,Easy,40% / 100 marks,5.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Biology,STEM,2024,141,72,69,5,28.2,10.0,16.0,115.0,38.5,29.0,9.0,3.66,51.3,17.4,Mostly Rural,29157.5,11.0,15.0,Yes,UBS Entry Test,Easy,40% / 100 marks,5.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Biology,STEM,2025,156,93,63,5,31.2,1.0,0.0,155.0,6.0,29.0,37.0,2.79,45.0,10.8,Mostly Rural,9838.0,10.5,15.0,Yes,UBS Entry Test,Easy,40% / 100 marks,5.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Business Administration,Business,2022,331,210,121,11,30.1,21.0,6.0,304.0,6.0,3.0,45.0,2.68,67.1,12.9,Mostly Rural,28994.0,4.0,15.0,Yes,UBS Entry Test,Easy,40% / 100 marks,6.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Business Administration,Business,2023,395,194,201,14,28.2,3.0,70.0,322.0,61.0,43.0,6.0,2.63,76.4,8.55,Mostly Urban,22966.0,10.5,20.0,Yes,UBS Entry Test,Easy,40% / 100 marks,6.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Business Administration,Business,2024,389,258,131,16,24.3,1.0,61.0,327.0,12.0,35.0,29.0,3.14,75.9,16.4,Mostly Rural,33127.0,10.5,3.0,Yes,UBS Entry Test,Easy,40% / 100 marks,6.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Business Administration,Business,2025,378,144,234,16,23.6,5.0,35.0,338.0,50.0,29.0,56.0,2.71,68.5,8.55,Mostly Urban,26379.0,9.0,33.0,Yes,UBS Entry Test,Easy,40% / 100 marks,6.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Chemistry,STEM,2022,370,243,127,14,26.4,11.0,37.0,322.0,60.0,29.0,21.0,2.89,47.6,2.8,Mostly Urban,44189.0,10.5,8.0,Yes,UBS Entry Test,Easy,40% / 100 marks,7.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Chemistry,STEM,2023,384,196,188,13,29.5,19.0,64.0,301.0,73.0,46.0,25.0,3.05,49.5,8.2,Mostly Rural,25588.0,9.0,13.0,Yes,UBS Entry Test,Easy,40% / 100 marks,7.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Chemistry,STEM,2024,397,234,163,13,30.5,16.0,77.0,304.0,38.5,15.0,75.0,3.36,56.7,5.1,Mixed Urban-Rural,37790.0,20.0,3.0,Yes,UBS Entry Test,Easy,40% / 100 marks,7.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Chemistry,STEM,2025,397,173,224,12,33.1,21.0,4.0,372.0,38.5,19.0,63.0,3.06,46.9,12.6,Mostly Rural,12997.0,20.0,2.0,Yes,UBS Entry Test,Easy,40% / 100 marks,4.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Civil Engineering,STEM,2022,279,191,88,9,31.0,0.0,0.0,279.0,19.0,3.0,45.0,2.9,69.6,9.9,Mostly Urban,24729.0,5.0,30.0,Yes,UBS Entry Test,Easy,40% / 100 marks,6.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Civil Engineering,STEM,2023,295,209,86,8,36.9,11.0,43.0,241.0,38.5,0.0,45.0,3.18,61.0,8.1,Mostly Rural,12643.0,10.5,11.0,Yes,UBS Entry Test,Easy,40% / 100 marks,4.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Civil Engineering,STEM,2024,348,234,114,10,34.8,3.0,58.0,287.0,65.0,19.0,72.0,3.01,60.1,4.2,Mixed Urban-Rural,36155.0,3.0,17.0,Yes,UBS Entry Test,Easy,40% / 100 marks,4.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Civil Engineering,STEM,2025,350,175,175,12,29.2,22.0,5.0,323.0,30.0,29.0,45.0,2.7,61.1,17.3,Mostly Rural,29157.5,7.0,20.0,Yes,UBS Entry Test,Easy,40% / 100 marks,6.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Information Technology,STEM,2022,537,244,293,20,26.9,17.0,0.0,520.0,90.0,29.0,45.0,3.5,79.7,8.55,Mixed Urban-Rural,38997.0,20.0,33.0,Yes,UBS Entry Test,Easy,40% / 100 marks,5.0
PK-GB-002,University of Baltistan Skardu,Public,Gilgit-Baltistan,Skardu,2016,0,W1,Information Technology,STEM,2023,513,209,304,17,30.2,2.0,98.0,413.0,101.0,29.0,45.0,3.32,79.1,7.5,Mostly Urban,38353.0,12.0,28.0,Yes,UBS Entry Test,Easy,40% / 100 marks,7.0
